pivot_ID	Item_Name	Location	in_evidence	in_evidence_description	storytelling_path	storytelling_path_description	Type	Dispute	Note	Date	Year	Period_categorisation	Alpinist	Guide	Nationality	Expedition_members	Fonti_relazionate_membri	Fonti_primarie	Altri_riferimenti	Fonti	source
item_436	Ipotesi meno accreditata sulla prima ascensione: Hoher Dachstein	Hoher Dachstein	FALSE				Ipotesi meno accreditata sulla prima ascensione	Less credited	The question of the first successful ascent has been a matter of controversial discussion even in contemporary newspaper articles. Two potential summit successes occurred in 1819 and 1823 by Jakob Buchsteiner, the latter of which is today thought to be the first ascent of neighbouring Torstein. The first person to reach the summit in winter was Friedrich Simony, on 14 January 1847. The sheer southern face was first climbed on 22 September 1909 by the brothers Irg and Franz Steiner.	1823	1823	proto-alpinism	Jakob Buchsteiner			Jakob Buchsteiner					Wikipedia
item_437	Ipotesi meno accreditata sulla prima ascensione: Hoher Dachstein	Hoher Dachstein	FALSE				Ipotesi meno accreditata sulla prima ascensione	Less credited	The question of the first successful ascent has been a matter of controversial discussion even in contemporary newspaper articles. Two potential summit successes occurred in 1819 and 1823 by Jakob Buchsteiner, the latter of which is today thought to be the first ascent of neighbouring Torstein. The first person to reach the summit in winter was Friedrich Simony, on 14 January 1847. The sheer southern face was first climbed on 22 September 1909 by the brothers Irg and Franz Steiner.	1819	1819	proto-alpinism	Jakob Buchsteiner			Jakob Buchsteiner					Wikipedia
item_438	Ipotesi sulla prima ascensione: Hoher Dachstein	Hoher Dachstein	FALSE				Ipotesi sulla prima ascensione	Alternative Hypotheses		1832	1832	proto-alpinism	Peter Gappmayr			Peter Gappmayr				Erschliessung 1, 331-2, 335	Wikipedia Table
item_439	Ipotesi attualmente riconosciuta sulla prima ascensione: Hoher Dachstein	Hoher Dachstein	FALSE				Ipotesi attualmente riconosciuta sulla prima ascensione	Settled		04/09/1834	1834	proto-alpinism	Peter Carl Thurwieser	Adam Gappmayr, Peter Gappmayr		Peter Carl Thurwieser, Adam Gappmayr, Peter Gappmayr					Wikipedia
item_440	Prima ascensione: Jägerhorn	Jägerhorn	FALSE		Silver age of alpinism		Prima ascensione		via the Routier glacier (variant of the normal route)	17/07/1867	1867	silver age	Charles Edward Mathews, F. Morshead	Christian Almer, Andreas Maurer		Charles Edward Mathews, F. Morshead, Christian Almer, Andreas Maurer					Wikipedia
item_441	Prima ascensione: Punta Zumstein	Punta Zumstein	FALSE				Prima ascensione	Undisputed		01/08/1820	1820	proto-alpinism	Joseph Vincent, Johann Niklaus Vincent, Joseph Zumstein, Molinatti, François Castel	Altri cinque		Joseph Vincent, Johann Niklaus Vincent, Joseph Zumstein, Molinatti, François Castel, Altri cinque				Descrizione del negativo fotografico: Francesco Ravelli di fronte al Monte Rosa[https://caisidoc.cai.it/risultati-della-ricerca/detail/view/mnmt:catalog:118363]	Wikipedia
item_442	Prima ascensione: Roc della Niera	Roc della Niera	FALSE		Silver age of alpinism		Prima ascensione			1879	1879	silver age	Tenente Siccardi (Istituto Geografico Militare)			Tenente Siccardi (Istituto Geografico Militare)				[1]	Wikipedia
item_443	Prima ascensione: Rocca dei Tre Vescovi	Rocca dei Tre Vescovi	FALSE				Prima ascensione			01/08/1883	1883	post	Ettore Troya, P. Vigliardi, due soldati anonimi			Ettore Troya, P. Vigliardi, due soldati anonimi					Wikipedia
item_444	Prima ascensione: Rocca Provenzale	Rocca Provenzale	FALSE				Prima ascensione			1850	1850	proto-alpinism	don Agostino Provenzale			don Agostino Provenzale					Wikipedia
item_445	Prima ascensione: Rocce Fourioun	Rocce Fourioun	FALSE				Prima ascensione			ca. 1850	1850	proto-alpinism	Topografi del Regno di Sardegna			Topografi del Regno di Sardegna					Wikipedia
item_446	Prima ascensione: Rosa dei Banchi	Rosa dei Banchi	FALSE				Prima ascensione			1831	1831	proto-alpinism	Capitano Albert dello Stato Maggiore Sardo			Capitano Albert dello Stato Maggiore Sardo					Wikipedia
item_447	Prima ascensione: Testa Malinvern	Testa Malinvern	FALSE				Prima ascensione			1878	1878	silver age	Tenente Siccardi (Istituto Geografico Militare)			Tenente Siccardi (Istituto Geografico Militare)					Wikipedia
item_448	Prima ascensione: Torre d'Ovarda	Torre d'Ovarda	FALSE		Silver age of alpinism		Prima ascensione			12/08/1872	1872	silver age	Michele Lessona, Paolo Ballada di Saint Robert, Giovanni Struver, A. Gras	G.B. Sefusatti padre e figlio		Michele Lessona, Paolo Ballada di Saint Robert, Giovanni Struver, A. Gras, G.B. Sefusatti padre e figlio					Wikipedia
item_449	Prima ascensione: Tsanteleina	Tsanteleina	FALSE		Silver age of alpinism		Prima ascensione			09/08/1865	1865	golden age	Thomas Blanford, Robert Cradock Nichols, Edward Penning Rowsell, Joseph Victor Favret, Frasseron			Thomas Blanford, Robert Cradock Nichols, Edward Penning Rowsell, Joseph Victor Favret, Frasseron				[1]	Wikipedia
item_450	Prima ascensione: Turska gora	Turska gora	FALSE				Prima ascensione			1893	1893	post	Miha Kos, Miha Uršič			Miha Kos, Miha Uršič					Wikipedia
item_451	Prima ascensione: Pizzo Badile	Pizzo Badile	FALSE		Silver age of alpinism		Prima ascensione			27/07/1867	1867	silver age	William Auguste Coolidge, François Devouassoud, Henry Dévouassoud			William Auguste Coolidge, François Devouassoud, Henry Dévouassoud				Studer, Vol 3, pp. 233-4	Wikipedia
item_452	Prima ascensione: Schreckhorn	Schreckhorn	FALSE		Golden age of alpinism		Prima ascensione			16/08/1861	1861	golden age	Peter Michel, Leslie Stephen, Ulrich Kaufmann, Christian Michel			Peter Michel, Leslie Stephen, Ulrich Kaufmann, Christian Michel				Leslie Stephen, The Ascent of the Schreckhorn, Peaks, Passes, and Glaciers, Volume 2, pp 3-14, London: Longman, Green, Longman, and Roberts, 1862	Wikipedia, Wikipedia Table
item_453	Prima ascensione: Doldenhorn	Doldenhorn	FALSE		Golden age of alpinism		Prima ascensione			30/06/1862	1862	golden age	J. Bischoff, K. Blatter, Christian Lauener, G. Reichen, A. Roth, Edmund von Fellenberg			J. Bischoff, K. Blatter, Christian Lauener, G. Reichen, A. Roth, Edmund von Fellenberg					Wikipedia
item_454	Prima ascensione: Aiguille de Talèfre	Aiguille de Talèfre	FALSE		Silver age of alpinism		Prima ascensione			25/08/1879	1879	silver age	Johan Baumann, F. J. Cullinam, G. Fitzgerald, Émile Rey, Joseph Moser, Laurent Lanier			Johan Baumann, F. J. Cullinam, G. Fitzgerald, Émile Rey, Joseph Moser, Laurent Lanier				Renato Chabod, Lorenzo Grivel, Silvio Saglio, Gino Buscaini, Monte Bianco, vol. 2, Guida dei Monti d'Italia, Milano, Club Alpino Italiano e Touring Club Italiano, 1968. [p. 246]	Wikipedia
item_455	Prima ascensione: Corno Stella	Corno Stella	FALSE				Prima ascensione			22/08/1903	1903	post	Victor de Cessole, Jean-Baptiste Plent, Andrea Ghigo	Peter Knubel, Niklaus Knubel, Eduard Cupelin, tre portatori		Victor de Cessole, Jean-Baptiste Plent, Andrea Ghigo, Peter Knubel, Niklaus Knubel, Eduard Cupelin, tre portatori				[1]	Wikipedia
item_456	Ipotesi attualmente riconosciuta sulla prima ascensione: Grivola	Grivola	FALSE		Golden age of alpinism		Ipotesi attualmente riconosciuta sulla prima ascensione	Settled	Era il 23 agosto 1859 quando il nostro traduttore arriva a pochi metri dalla cima dell’ardua Grivola bella, come la definì il Carducci. Con lui un altro lord inglese, R. Bruce e due guide di Chamonix, Tairraz e Cachat. Stremati dalla salita, guardano con invidia il guardiacaccia di Valsavarenche Fidèle Dayné raggiungere la cima e issarvi una bandiera. È lui il primo uomo a calpestare la vetta di questa montagna magnetica.	23/08/1859	1859	golden age	John Ormsby, R. Bruce, Fidèle-Ambroise Dayné, Zachary Cachat, Jean Tairraz			John Ormsby, R. Bruce, Fidèle-Ambroise Dayné, Zachary Cachat, Jean Tairraz		John Ormsby (1862) Ascent of the Grivola in Peaks, Passes, and Glaciers, pp. 318-38			Wikipedia, Wikipedia Table
item_457	Prima ascensione: Grivoletta	Grivoletta	FALSE				Prima ascensione			14/08/1885	1885	post	George Yeld, S. Henry, J. Jeantet			George Yeld, S. Henry, J. Jeantet				[1]	Wikipedia
item_458	Prima ascensione: Lauteraarhorn	Lauteraarhorn	FALSE				Prima ascensione			08/08/1842	1842	proto-alpinism	Pierre Jean Édouard Desor, Christian Girard, Arnold Escher von der Linth	Melchior Bannholzer, Jakob Leuthold		Pierre Jean Édouard Desor, Christian Girard, Arnold Escher von der Linth, Melchior Bannholzer, Jakob Leuthold					Wikipedia, Wikipedia Table
item_459	Prima ascensione: Lyskamm Occidentale	Lyskamm Occidentale	FALSE		Golden age of alpinism		Prima ascensione			16/08/1864	1864	golden age	Leslie Stephen, Edward North Buxton	Jakob Anderegg, Franz Biner		Leslie Stephen, Edward North Buxton, Jakob Anderegg, Franz Biner					Wikipedia
item_460	Prima ascensione: Mönch	Mönch	FALSE		Golden age of alpinism		Prima ascensione			15/08/1857	1857	golden age	Christian Almer, Christian Kaufmann, Ulrich Kaufmann, Sigismund Porges			Christian Almer, Christian Kaufmann, Ulrich Kaufmann, Sigismund Porges				Studer, Vol 1, pp. 144-5	Wikipedia, Wikipedia Table
item_461	Ipotesi sulla prima ascensione: Punta Dufour	Punta Dufour	FALSE		Golden age of alpinism		Ipotesi sulla prima ascensione	Competing Hypothesis		1º agosto 1855	1855	golden age	John Birkbeck, Charles Hudson, Ulrich Lauener, Christopher Smyth, James G. Smyth, Edward Stephenson	Matthäus Zumtaugwald, Johannes Zumtaugwald		John Birkbeck, Charles Hudson, Ulrich Lauener, Christopher Smyth, James G. Smyth, Edward Stephenson, Matthäus Zumtaugwald, Johannes Zumtaugwald				Studer, Vol 2, pp. 85-6	Wikipedia, Wikipedia Table
item_462	Prima ascensione: Punta Scais	Punta Scais	FALSE		Silver age of alpinism		Prima ascensione			03/07/1881	1881	silver age	Luigi Albani, Giuseppe Nievo, Ilario Zamboni, Isaia Bonetti, Antonio Baroni			Luigi Albani, Giuseppe Nievo, Ilario Zamboni, Isaia Bonetti, Antonio Baroni				[1]	Wikipedia
item_463	Prima ascensione: Torre di Brenta	Torre di Brenta	FALSE				Prima ascensione			24/06/1882	1882	silver age	Edward Theodore Compton, Matteo Nicolussi			Edward Theodore Compton, Matteo Nicolussi					Wikipedia
item_464	Prima ascensione: Corno di Cavento	Corno di Cavento	FALSE		Silver age of alpinism		Prima ascensione			03/09/1868	1868	silver age	Julius von Payer, Coronna, Griesmayer, Haller			Julius von Payer, Coronna, Griesmayer, Haller					Wikipedia
item_465	Prima ascensione: Grande Casse	Grande Casse	FALSE		Golden age of alpinism		Prima ascensione			08/08/1860	1860	golden age	William Mathews, Michel Croz, Étienne Favre			William Mathews, Michel Croz, Étienne Favre					Wikipedia, Wikipedia Table
item_466	Prima ascensione: Mont Avic	Mont Avic	FALSE		Silver age of alpinism		Prima ascensione			1875	1875	silver age	Martino Baretti, Bovio, Santelli			Martino Baretti, Bovio, Santelli					Wikipedia
item_467	Prima ascensione: Monte Cridola	Monte Cridola	FALSE				Prima ascensione			1884	1884	post	Julius Kugy, Pacifico Zande, Giacomo Orsolina (guida di Auronzo di Cadore)			Julius Kugy, Pacifico Zande, Giacomo Orsolina (guida di Auronzo di Cadore)					Wikipedia
item_468	Prima ascensione: Pizzo Scalino	Pizzo Scalino	FALSE		Silver age of alpinism		Prima ascensione			22/06/1866	1866	silver age	Francis Fox Tuckett, Brown	guide Almer e Andermatten		Francis Fox Tuckett, Brown, guide Almer e Andermatten					Wikipedia
item_469	Prima ascensione: Planjava	Planjava	FALSE				Prima ascensione			1793	1793	proto-alpinism	Franz von Hohenwart, Spruk			Franz von Hohenwart, Spruk					Wikipedia
item_470	Prima ascensione: Punta delle Sengie	Punta delle Sengie	FALSE		Silver age of alpinism		Prima ascensione			04/09/1876	1876	silver age	Douglas William Freshfield, Charles Comyns Tucker, D. Minnigerode, F. Devouassoud and P. L. Guichardaz			Douglas William Freshfield, Charles Comyns Tucker, D. Minnigerode, F. Devouassoud and P. L. Guichardaz					Wikipedia
item_471	Prima ascensione: Scharwandeck	Scharwandeck	FALSE				Prima ascensione			07/09/1913	1913	post	maggiore E. v.,  Hans Reinl,  Anton Steinmaier, Felix Steinmaier, K. Wieshammer			maggiore E. v.,  Hans Reinl,  Anton Steinmaier, Felix Steinmaier, K. Wieshammer					Wikipedia
item_472	Prima ascensione: Uia di Ciamarella	Uia di Ciamarella	FALSE		Golden age of alpinism		Prima ascensione			31/07/1857	1857	golden age	Antonio Tonini e Ambrosini			Antonio Tonini e Ambrosini					Wikipedia
item_473	Prima ascensione: Uia di Mondrone	Uia di Mondrone	FALSE		Golden age of alpinism		Prima ascensione			1857	1857	golden age	Antonio Tonini e Ambrosini			Antonio Tonini e Ambrosini					Wikipedia
item_474	Prima ascensione: Pic Eccles	Pic Eccles	FALSE		Silver age of alpinism		Prima ascensione			31/08/1874	1874	silver age	probabilmente James Aubrey-Garth-Marshall, Johann Fisher, Ulrich Almer			probabilmente James Aubrey-Garth-Marshall, Johann Fisher, Ulrich Almer				Renato Chabod, Lorenzo Grivel, Silvio Saglio, Monte Bianco, vol. I, Guida dei Monti d'Italia, Milano, Club Alpino Italiano e Touring Club Italiano, 1963.	Wikipedia
item_475	Prima ascensione: Aiguille de Triolet	Aiguille de Triolet	FALSE		Silver age of alpinism		Prima ascensione			26/08/1874	1874	silver age	James Aubrey-Garth-Marshall, Johann Fischer, Ulrich Almer			James Aubrey-Garth-Marshall, Johann Fischer, Ulrich Almer					Wikipedia
item_476	Prima ascensione: Cima d'Ambiez	Cima d'Ambiez	FALSE		Silver age of alpinism		Prima ascensione			05/09/1880	1880	silver age	N. Gaskel, Maurice Holzmann, Johann Kaufmann			N. Gaskel, Maurice Holzmann, Johann Kaufmann					Wikipedia
item_477	Prima ascensione: Blinnenhorn	Blinnenhorn	FALSE		Silver age of alpinism		Prima ascensione			05/09/1866	1866	silver age	Sedley Taylor, Johann Tännler, Franz Guntern (or Guntren)			Sedley Taylor, Johann Tännler, Franz Guntern (or Guntren)				[3] [4]	Wikipedia
item_478	Prima ascensione: Piz Corvatsch	Piz Corvatsch	FALSE				Prima ascensione			13/07/1850	1850	proto-alpinism	Johann Coaz, compagni			Johann Coaz, compagni				[1]	Wikipedia
item_479	Prima ascensione: Ago di Nardis	Ago di Nardis	FALSE				Prima ascensione			28/07/1885	1885	post	Alberto de Falkner, O. de Falkner, I. Salvatori, A. Tambosi			Alberto de Falkner, O. de Falkner, I. Salvatori, A. Tambosi					Wikipedia
item_480	Prima ascensione: Aiguille du Tour	Aiguille du Tour	FALSE				Prima ascensione			1926	1926	post	M. Dreyfus, R. Duval, P. Henry, M. Ichac			M. Dreyfus, R. Duval, P. Henry, M. Ichac					Wikipedia
item_481	Prima ascensione: Albaron di Savoia	Albaron di Savoia	FALSE		Silver age of alpinism		Prima ascensione			02/09/1866	1866	silver age	R. C. Nichols, J.V. Favret			R. C. Nichols, J.V. Favret				[1]	Wikipedia
item_482	Prima ascensione: Becca di Nona	Becca di Nona	FALSE				Prima ascensione			1832	1832	proto-alpinism	Ing. Casalegno dello Stato Maggiore Sardo			Ing. Casalegno dello Stato Maggiore Sardo					Wikipedia
item_483	Prima ascensione: Bellecôte	Bellecôte	FALSE		Silver age of alpinism		Prima ascensione			12/09/1866	1866	silver age	Nichols e Roswell	con guide di Chamonix		Nichols e Roswell, con guide di Chamonix					Wikipedia
item_484	Prima ascensione: Cadreghe di Viso	Cadreghe di Viso	FALSE				Prima ascensione			26/08/1878	1878	silver age	Paul Guillemin, André Salvador de Quatrefages, Pic e Véritier			Paul Guillemin, André Salvador de Quatrefages, Pic e Véritier					Wikipedia
item_485	Prima ascensione: Cima del Fop	Cima del Fop	FALSE				Prima ascensione			1913	1913	post	Caccia-Corio-Previtali, versante nordLocatelli-Carenini-Biffi, versante nord-est			Caccia-Corio-Previtali, versante nordLocatelli-Carenini-Biffi, versante nord-est					Wikipedia
item_486	Prima ascensione: Cima della Bondasca	Cima della Bondasca	FALSE		Silver age of alpinism		Prima ascensione			1876	1876	silver age	Held			Held				AA. VV., Geographisches Lexikon der Schweiz, Neuenburg, Verlag von Gebrüder Attinger, 1902-1910, vol. I, 311.	Wikipedia
item_487	Prima ascensione: Cima di Valmora (N)	Cima di Valmora (N)	FALSE				Prima ascensione			1929	1929	post	Corio-Carminati			Corio-Carminati					Wikipedia
item_488	Prima ascensione: Cima Nera (Alpi Venoste)	Cima Nera (Alpi Venoste)	FALSE		Silver age of alpinism		Prima ascensione			10/09/1867	1867	silver age	E. Pfeiffer, B. Klotz, J. Scheiber			E. Pfeiffer, B. Klotz, J. Scheiber					Wikipedia
item_489	Prima ascensione: Cimone della Bagozza	Cimone della Bagozza	FALSE				Prima ascensione			08/07/1934	1934	post	Riccardo Cassin, R. Varallo, A. Frattini			Riccardo Cassin, R. Varallo, A. Frattini				[1]	Wikipedia
item_490	Prima ascensione: Cinque Torri	Cinque Torri	FALSE		Prime Ascensioni sulle Dolomiti		Prima ascensione			15/07/1930	1930	post	P. Dallamano, R. Ghirardini			P. Dallamano, R. Ghirardini					Wikipedia
item_491	Prima ascensione: Clariden	Clariden	FALSE		Golden age of alpinism		Prima ascensione			13/08/1863	1863	golden age	Rambert, Streiff, Stüssi			Rambert, Streiff, Stüssi					Wikipedia
item_492	Prima ascensione: Corno Baitone	Corno Baitone	FALSE				Prima ascensione			1890	1890	post	Paolo Prudenzini			Paolo Prudenzini					Wikipedia
item_493	Prima ascensione: Corno Baitone	Corno Baitone	FALSE				Prima ascensione			precedente al1890	1890	post	Sconosciuto			Sconosciuto					Wikipedia
item_494	Prima ascensione: Corno Bianco (Alpi Pennine)	Corno Bianco (Alpi Pennine)	FALSE				Prima ascensione			1831	1831	proto-alpinism	Capitano Albert			Capitano Albert					Wikipedia
item_495	Prima ascensione: Corno Nero (Alpi Pennine)	Corno Nero (Alpi Pennine)	FALSE		Silver age of alpinism		Prima ascensione			18/08/1873	1873	silver age	Marco Maglioli, Alberto Rothschild			Marco Maglioli, Alberto Rothschild					Wikipedia
item_496	Prima ascensione: Cornone di Blumone	Cornone di Blumone	FALSE				Prima ascensione			1878	1878	silver age	tenente Litzi-Richiudei (XXI compagnia degliAlpini)			tenente Litzi-Richiudei (XXI compagnia degliAlpini)					Wikipedia
item_497	Prima ascensione: Creta Grauzaria	Creta Grauzaria	FALSE				Prima ascensione			18/06/1893	1893	post	Arturo Ferrucci, Emilio Pico	Giovanni Filaferro, Giacomo Filaferro		Arturo Ferrucci, Emilio Pico, Giovanni Filaferro, Giacomo Filaferro					Wikipedia
item_498	Prima ascensione: Crodon di Giaf	Crodon di Giaf	FALSE				Prima ascensione			27/09/1901	1901	post	L. D'Agostini	Giovanni Battista Della Santa		L. D'Agostini, Giovanni Battista Della Santa					Wikipedia
item_499	Prima ascensione: Crozzon di Brenta	Crozzon di Brenta	FALSE				Prima ascensione			08/08/1884	1884	post	K. Schulz	M. Nicolussi		K. Schulz, M. Nicolussi					Wikipedia
item_500	Prima ascensione: Dent de Perroc	Dent de Perroc	FALSE		Silver age of alpinism		Prima ascensione			31/08/1871	1871	silver age	A.B. Hamilton, W.R. Rickman, Jean Anzévui, Jean Vuignier			A.B. Hamilton, W.R. Rickman, Jean Anzévui, Jean Vuignier					Wikipedia
item_501	Prima ascensione: Grand Bérard	Grand Bérard	FALSE				Prima ascensione			1820	1820	proto-alpinism	Capitano Durand			Capitano Durand					Wikipedia
item_502	Prima ascensione: Grand Combin	Grand Combin	FALSE		Golden age of alpinism		Prima ascensione			30/07/1859	1859	golden age	Charles Joseph Sainte-Claire Deville, Daniel Balleys, Emanuel Balleys, Gaspard Balleys, Basile Dorsaz			Charles Joseph Sainte-Claire Deville, Daniel Balleys, Emanuel Balleys, Gaspard Balleys, Basile Dorsaz				Studer, Vol 2, pp. 220-2	Wikipedia, Wikipedia Table
item_503	Prima ascensione: Grand Combin de Grafeneire	Grand Combin de Grafeneire	FALSE		Golden age of alpinism		Prima ascensione			30/07/1859	1859	golden age	Charles Joseph Sainte-Claire Deville, Daniel Balleys, Emanuel Balleys, Gaspard Balleys, Basile Dorsaz			Charles Joseph Sainte-Claire Deville, Daniel Balleys, Emanuel Balleys, Gaspard Balleys, Basile Dorsaz					Wikipedia
item_504	Prima ascensione: Grand Pic de Belledonne	Grand Pic de Belledonne	FALSE		Golden age of alpinism		Prima ascensione			16/08/1859	1859	golden age	E. Favier, S. Chapuis, A. Perrin, M. Perrin, F. Perrin			E. Favier, S. Chapuis, A. Perrin, M. Perrin, F. Perrin					Wikipedia
item_505	Prima ascensione: Grande Motte	Grande Motte	FALSE		Golden age of alpinism		Prima ascensione			1864	1864	golden age	Cuthbert, Blandford, Rowsell			Cuthbert, Blandford, Rowsell				[1]	Wikipedia
item_506	Prima ascensione: Grande Rousse	Grande Rousse	FALSE		Golden age of alpinism		Prima ascensione			13-14 agosto 1864	1864	golden age	T. Blansford, Chutbert, Neighbour, R. C. Nichols, E. P. Roswell, J. V. Favret, M. Brunod			T. Blansford, Chutbert, Neighbour, R. C. Nichols, E. P. Roswell, J. V. Favret, M. Brunod				[1]	Wikipedia
item_507	Prima ascensione: Granta Parey	Granta Parey	FALSE		Golden age of alpinism		Prima ascensione			22/08/1863	1863	golden age	Nichols Blanford e Rowsell	Favret e Jacob		Nichols Blanford e Rowsell, Favret e Jacob				[1]	Wikipedia
item_508	Prima ascensione: Großglockner	Großglockner	FALSE				Prima ascensione		the Glokners and two other locals, guiding an hour later parson Mathias Hautzendorfer	28/07/1800	1800	proto-alpinism	Sepp e Martin Klotz, Martin Reicher, Matthias Hautzendorfer, un altro			Sepp e Martin Klotz, Martin Reicher, Matthias Hautzendorfer, un altro				Erschliessung 3, 170-2, Klemun, pp. 160-7	Wikipedia, Wikipedia Table
item_509	Prima ascensione: Haute Cime des Dents du Midi	Haute Cime des Dents du Midi	FALSE				Prima ascensione			1784	1784	proto-alpinism	Jean-Maurice Clément			Jean-Maurice Clément				Studer, Vol 2, pp. 53-4	Wikipedia Table
item_510	Prima ascensione: Hochgolling	Hochgolling	FALSE				Prima ascensione			08/08/1791	1791	proto-alpinism	alpinista sconosciuto di Tamsweg			alpinista sconosciuto di Tamsweg					Wikipedia
item_511	Prima ascensione: Hochkalter	Hochkalter	FALSE				Prima ascensione			1830	1830	proto-alpinism	Friedrich Johann Joseph Cölestin von Schwarzenberg			Friedrich Johann Joseph Cölestin von Schwarzenberg					Wikipedia
item_512	Prima ascensione: Hohberghorn	Hohberghorn	FALSE		Silver age of alpinism		Prima ascensione			01/08/1869	1869	silver age	R. B. Heathcote, Franz Biner, Peter Perren, Peter Taugwalder senior			R. B. Heathcote, Franz Biner, Peter Perren, Peter Taugwalder senior					Wikipedia
item_513	Prima ascensione: Jungfrau	Jungfrau	FALSE				Prima ascensione			03/08/1811	1811	proto-alpinism	Hieronymus Meyer, Johann Rudolf Meyer	Alois Volken, Joseph Bortis		Hieronymus Meyer, Johann Rudolf Meyer, Alois Volken, Joseph Bortis					Wikipedia
item_514	Prima ascensione: L'Isolée	L'Isolée	FALSE				Prima ascensione			08/07/1925	1925	post	Armand Charlet, A. Ravanel			Armand Charlet, A. Ravanel					Wikipedia
item_515	Prima ascensione: Loreakopf	Loreakopf	FALSE				Prima ascensione			1883	1883	post	Spiehler, Sprenger			Spiehler, Sprenger					Wikipedia
item_516	Prima ascensione: Meije	Meije	FALSE		Silver age of alpinism		Prima ascensione			16/08/1877	1877	silver age	Emmanuel Boileau de Castelnau, Pierre Gasparde (figlio)			Emmanuel Boileau de Castelnau, Pierre Gasparde (figlio)					Wikipedia, Wikipedia Table
item_517	Prima ascensione: Monte Besso	Monte Besso	FALSE		Golden age of alpinism		Prima ascensione			1862	1862	golden age	J. B. Epinay, J. Vianin			J. B. Epinay, J. Vianin					Wikipedia
item_518	Prima ascensione: Monte Bianco di Courmayeur	Monte Bianco di Courmayeur	TRUE	Prima salita del Monte Bianco. Prima ascesa di Jacques Balmat e Michel-Gabriel Paccard, considerata l'inizio dell'alpinismo moderno.			Prima ascensione			18/08/1822	1822	proto-alpinism	Frederick Clissold, Joseph-Marie Couttet, altri			Frederick Clissold, Joseph-Marie Couttet, altri					Wikipedia
item_519	Prima ascensione: Monte Cancervo	Monte Cancervo	FALSE				Prima ascensione			1940	1940	post	Fracassi-Colombo, Torrione del Cancervo			Fracassi-Colombo, Torrione del Cancervo					Wikipedia
item_520	Prima ascensione: Monte Cavallo (Prealpi Bellunesi)	Monte Cavallo (Prealpi Bellunesi)	FALSE				Prima ascensione			01/07/1726	1726	proto-alpinism	Giovanni Girolamo Zanichelli, Dimenico Pietro Stefanelli			Giovanni Girolamo Zanichelli, Dimenico Pietro Stefanelli				Favret Andrea, Leggende: la prima scalata al Monte Cavallo	Wikipedia
item_521	Prima ascensione: Monte Civetta	Monte Civetta	FALSE		Golden age of alpinism, Prime Ascensioni sulle Dolomiti		Prima ascensione			tra il1855e il1860	1860	golden age	Simeone De Silvestro, altri			Simeone De Silvestro, altri					Wikipedia, Wikipedia Table
item_522	Prima ascensione: Monte Collalto	Monte Collalto	FALSE		Golden age of alpinism		Prima ascensione			1854	1854	golden age	Hermann van Acken, assistenti misuratori			Hermann van Acken, assistenti misuratori					Wikipedia
item_523	Prima ascensione: Monte Collon	Monte Collon	FALSE		Silver age of alpinism		Prima ascensione			31/07/1867	1867	silver age	G.E. Foster	Hans Baumann, Johann Kronig		G.E. Foster, Hans Baumann, Johann Kronig					Wikipedia
item_524	Prima ascensione: Monte Gelàs	Monte Gelàs	FALSE		Golden age of alpinism		Prima ascensione			1864	1864	golden age	Paolo di Saint-Robert			Paolo di Saint-Robert					Wikipedia
item_525	Prima ascensione: Monte Leone	Monte Leone	FALSE		Golden age of alpinism		Prima ascensione			01/07/1859	1859	golden age	anonimi ufficiali svizzeri			anonimi ufficiali svizzeri					Wikipedia
item_526	Prima ascensione: Monte Losetta	Monte Losetta	FALSE		Silver age of alpinism		Prima ascensione			25/09/1877	1877	silver age	Paul Guillemin, Salvador de Quatrefages	Emile Pic, J. Chappey		Paul Guillemin, Salvador de Quatrefages, Emile Pic, J. Chappey					Wikipedia
item_527	Prima ascensione: Monte Maudit	Monte Maudit	FALSE				Prima ascensione			12/09/1878	1878	silver age	Henry Seymour Hoare, William Edward Davidson	Johann Jaun, Johann von Bergen		Henry Seymour Hoare, William Edward Davidson, Johann Jaun, Johann von Bergen					Wikipedia
item_528	Prima ascensione: Monte Néry	Monte Néry	FALSE		Silver age of alpinism		Prima ascensione			02/10/1873	1873	silver age	Amé Gorret, Jean-Baptiste Bertolin, Jean Ronco			Amé Gorret, Jean-Baptiste Bertolin, Jean Ronco					Wikipedia
item_529	Prima ascensione: Monte Nevoso (Alto Adige)	Monte Nevoso (Alto Adige)	FALSE		Silver age of alpinism		Prima ascensione			06/10/1866	1866	silver age	Rainer von Österreich, Graf Heinrich Wurmbrand, Bergführer Georg Auer, Johann Oberarzbacher aus Rein e Georg Weiss, Gastwirt			Rainer von Österreich, Graf Heinrich Wurmbrand, Bergführer Georg Auer, Johann Oberarzbacher aus Rein e Georg Weiss, Gastwirt					Wikipedia
item_530	Prima ascensione: Monte Pelvoux	Monte Pelvoux	FALSE				Prima ascensione			30/07/1828	1828	proto-alpinism	Captain Durand, Alexis Liotard, Jacques-Etienne Matheoud			Captain Durand, Alexis Liotard, Jacques-Etienne Matheoud					Wikipedia, Wikipedia Table
item_531	Prima ascensione: Monte Secco	Monte Secco	FALSE				Prima ascensione			1931	1931	post	G.B. Cortinovis, E. Corio			G.B. Cortinovis, E. Corio					Wikipedia
